PDB ID,Chain ID,Macromolecule Name,Source,PFAM Acc [Res Range],Pfam ID,Pfam Description
"5JQB","A","Envelope glycoprotein 1,Envelope glycoprotein 1,Envelope glycoprotein 1","Zaire ebolavirus","PF01611 [32-310]","Filo_glycop","Filovirus glycoprotein"
"5JQB","B","Envelope glycoprotein 2","Zaire ebolavirus","PF07921 [617-632]","Fibritin_C","Fibritin C-terminal region"
"5JRA","A","Cytochrome c'","Achromobacter xylosoxidans","PF01322 [7-124]","Cytochrom_C_2","Cytochrome C'"
"5JS1","A","Protein argonaute-2","Homo sapiens","PF16486 [36-166], PF02170 [244-365], PF16487 [429-510], PF08699 [176-226], PF16488 [374-420], PF02171 [518-817]","ArgoN, PAZ, ArgoMid, ArgoL1, ArgoL2, Piwi","N-terminal domain of argonaute, PAZ domain, Mid domain of argonaute, Argonaute linker 1 domain, Argonaute linker 2 domain, Piwi domain"
"5JS1","B","siRNA","synthetic construct","","",""
"5JS5","A","Cytochrome c'","Achromobacter xylosoxidans","PF01322 [7-124]","Cytochrom_C_2","Cytochrome C'"
"5JSD","A","phiAB6 tailspike","unidentified phage","PF12708 [91-299]","Pectate_lyase_3","Pectate lyase superfamily protein"
"5JSD","B","phiAB6 tailspike","unidentified phage","","",""
"5JSD","C","phiAB6 tailspike","unidentified phage","","",""
"5JSE","A","phiAB6 tailspike","unidentified phage","PF12708 [91-299]","Pectate_lyase_3","Pectate lyase superfamily protein"
"5JSE","B","phiAB6 tailspike","unidentified phage","","",""
"5JSE","C","phiAB6 tailspike","unidentified phage","","",""
"5JSL","A","Cytochrome c'","Achromobacter xylosoxidans","PF01322 [7-124]","Cytochrom_C_2","Cytochrome C'"
"5JT4","A","Cytochrome c'","Achromobacter xylosoxidans","PF01322 [7-124]","Cytochrom_C_2","Cytochrome C'"
"5JVZ","A","Prostaglandin G/H synthase 2","Mus musculus","PF03098 [226-525], PF00008 [37-68]","An_peroxidase, EGF","Animal haem peroxidase, EGF-like domain"
"5JVZ","B","Prostaglandin G/H synthase 2","Mus musculus","","",""
"5JW1","A","Prostaglandin G/H synthase 2","Mus musculus","PF00008 [37-68], PF03098 [226-525]","EGF, An_peroxidase","EGF-like domain, Animal haem peroxidase"
"5JW1","B","Prostaglandin G/H synthase 2","Mus musculus","","",""
"5JWA","A","NADH dehydrogenase, putative","Plasmodium falciparum","PF07992 [42-364]","Pyr_redox_2","Pyridine nucleotide-disulphide oxidoreductase"
"5JWA","H","NADH dehydrogenase, putative","Plasmodium falciparum","","",""
"5JWB","A","Type II NADH:ubiquinone oxidoreductase","Plasmodium falciparum","PF07992 [42-364]","Pyr_redox_2","Pyridine nucleotide-disulphide oxidoreductase"
"5JWB","H","Type II NADH:ubiquinone oxidoreductase","Plasmodium falciparum","","",""
"5K4P","A","Probable phosphatidylethanolamine transferase Mcr-1","Escherichia coli","PF00884 [239-528]","Sulfatase","Sulfatase"
"5K50","A","L-threonine 3-dehydrogenase","Trypanosoma brucei","PF01370 [1005-1242]","Epimerase","NAD dependent epimerase/dehydratase family"
"5K50","C","L-threonine 3-dehydrogenase","Trypanosoma brucei","","",""
"5K50","E","L-threonine 3-dehydrogenase","Trypanosoma brucei","","",""
"5K50","G","L-threonine 3-dehydrogenase","Trypanosoma brucei","","",""
"5K50","I","L-threonine 3-dehydrogenase","Trypanosoma brucei","","",""
"5K50","J","L-threonine 3-dehydrogenase","Trypanosoma brucei","","",""
"5K9D","A","Dihydroorotate dehydrogenase (quinone), mitochondrial","Homo sapiens","PF01180 [78-378]","DHO_dh","Dihydroorotate dehydrogenase"
"5KB5","A","Adenosine kinase","Mus musculus","PF00294 [44-355]","PfkB","pfkB family carbohydrate kinase"
"5KB6","A","Adenosine kinase","Mus musculus","PF00294 [44-355]","PfkB","pfkB family carbohydrate kinase"
"5KB6","B","Adenosine kinase","Mus musculus","","",""
"5KBW","A","Riboflavin transporter RibU","Thermotoga maritima","PF12822 [5-164]","ECF_trnsprt","ECF transporter, substrate-specific component"
"5KBW","B","Riboflavin transporter RibU","Thermotoga maritima","","",""
"5KC0","A","Riboflavin transporter RibU","Thermotoga maritima","PF12822 [5-164]","ECF_trnsprt","ECF transporter, substrate-specific component"
"5KC4","A","Riboflavin transporter RibU","Thermotoga maritima","PF12822 [5-164]","ECF_trnsprt","ECF transporter, substrate-specific component"
"5KC4","E","Riboflavin transporter RibU","Thermotoga maritima","","",""
"5KF8","A","Predicted acetyltransferase","Clostridium acetobutylicum","PF00583 [188-302], PF00583 [42-114]","Acetyltransf_1, Acetyltransf_1","Acetyltransferase (GNAT) family, Acetyltransferase (GNAT) family"
"5KGJ","A","Predicted acetyltransferase","Clostridium acetobutylicum","PF00583 [188-302], PF00583 [42-114]","Acetyltransf_1, Acetyltransf_1","Acetyltransferase (GNAT) family, Acetyltransferase (GNAT) family"
"5KGP","A","Predicted acetyltransferase","Clostridium acetobutylicum","PF00583 [42-114], PF00583 [188-302]","Acetyltransf_1, Acetyltransf_1","Acetyltransferase (GNAT) family, Acetyltransferase (GNAT) family"
"5KGP","B","Predicted acetyltransferase","Clostridium acetobutylicum","","",""
"5KI6","A","Protein argonaute-2","Homo sapiens","PF16486 [36-166], PF02170 [244-365], PF16487 [429-510], PF08699 [176-226], PF16488 [374-420], PF02171 [518-817]","ArgoN, PAZ, ArgoMid, ArgoL1, ArgoL2, Piwi","N-terminal domain of argonaute, PAZ domain, Mid domain of argonaute, Argonaute linker 1 domain, Argonaute linker 2 domain, Piwi domain"
"5KI6","B","miR-122","Homo sapiens","","",""
"5KIR","A","Prostaglandin G/H synthase 2","Homo sapiens","PF00008 [37-68], PF03098 [221-524]","EGF, An_peroxidase","EGF-like domain, Animal haem peroxidase"
"5KIR","B","Prostaglandin G/H synthase 2","Homo sapiens","","",""
"5KJK","A","N-lysine methyltransferase SMYD2","Homo sapiens","PF00856 [18-240]","SET","SET domain"
"5KJL","A","N-lysine methyltransferase SMYD2","Homo sapiens","PF00856 [18-240]","SET","SET domain"
"5KJM","A","N-lysine methyltransferase SMYD2","Homo sapiens","PF00856 [18-240]","SET","SET domain"
"5KJN","A","N-lysine methyltransferase SMYD2","Homo sapiens","PF00856 [18-240]","SET","SET domain"
"5KKL","A","putative polycomb protein Eed","Chaetomium thermophilum","PF00400 [183-214], PF00400 [129-167]","WD40, WD40","WD domain, G-beta repeat, WD domain, G-beta repeat"
"5KKL","B","Putative uncharacterized protein,Histone H3.1 peptide,Zinc finger domain-containing protein","Homo sapiens,Chaetomium thermophilum","PF09733 [2580-2645], PF00856 [808-919]","VEFS-Box, SET","VEFS-Box of polycomb protein, SET domain"
"5KKL","D","ALA-ALA-ARG-M3L-SER-ALA-PRO-ALA","Homo sapiens","","",""
"5KKZ","A","Cytochrome b","Rhodobacter sphaeroides","PF00032 [282-401], PF00033 [35-220]","Cytochrom_B_C, Cytochrome_B","Cytochrome b(C-terminal)/b6/petD, Cytochrome b/b6/petB"
"5KKZ","B","Cytochrome c1","Rhodobacter sphaeroides","PF02167 [11-254]","Cytochrom_C1","Cytochrome C1 family"
"5KKZ","C","Ubiquinol-cytochrome c reductase iron-sulfur subunit","Rhodobacter sphaeroides","PF10399 [9-41], PF00355 [56-173]","UCR_Fe-S_N, Rieske","Ubiquitinol-cytochrome C reductase Fe-S subunit TAT signal, Rieske [2Fe-2S] domain"
"5KKZ","E","Cytochrome b","Rhodobacter sphaeroides","","",""
"5KKZ","F","Cytochrome c1","Rhodobacter sphaeroides","","",""
"5KKZ","G","Ubiquinol-cytochrome c reductase iron-sulfur subunit","Rhodobacter sphaeroides","","",""
"5KKZ","K","Cytochrome b","Rhodobacter sphaeroides","","",""
"5KKZ","L","Cytochrome c1","Rhodobacter sphaeroides","","",""
"5KKZ","M","Ubiquinol-cytochrome c reductase iron-sulfur subunit","Rhodobacter sphaeroides","","",""
"5KKZ","O","Cytochrome b","Rhodobacter sphaeroides","","",""
"5KKZ","P","Cytochrome c1","Rhodobacter sphaeroides","","",""
"5KKZ","Q","Ubiquinol-cytochrome c reductase iron-sulfur subunit","Rhodobacter sphaeroides","","",""
"5KLA","A","Maternal protein pumilio","Drosophila melanogaster","PF00806 [1150-1178], PF00806 [1219-1253], PF00806 [1292-1323], PF00806 [1370-1401], PF00806 [1114-1145], PF00806 [1184-1216], PF00806 [1256-1289], PF00806 [1328-1353]","PUF, PUF, PUF, PUF, PUF, PUF, PUF, PUF","Pumilio-family RNA binding repeat, Pumilio-family RNA binding repeat, Pumilio-family RNA binding repeat, Pumilio-family RNA binding repeat, Pumilio-family RNA binding repeat, Pumilio-family RNA binding repeat, Pumilio-family RNA binding repeat, Pumilio-family RNA binding repeat"
"5KLA","B","RNA (5'-R(*UP*GP*UP*AP*CP*AP*UP*A)-3')","Drosophila melanogaster","","",""
"5KM8","A","Histidine triad nucleotide-binding protein 2, mitochondrial","Homo sapiens","PF01230 [64-157]","HIT","HIT domain"
"5KM8","B","Histidine triad nucleotide-binding protein 2, mitochondrial","Homo sapiens","","",""
"5KM9","A","Histidine triad nucleotide-binding protein 2, mitochondrial","Homo sapiens","PF01230 [64-157]","HIT","HIT domain"
"5KM9","B","Histidine triad nucleotide-binding protein 2, mitochondrial","Homo sapiens","","",""
"5KMF","A","Ion transport protein","Arcobacter butzleri","PF00520 [1012-1219]","Ion_trans","Ion transport protein"
"5KMF","B","Ion transport protein","Arcobacter butzleri","","",""
"5KMF","C","Ion transport protein","Arcobacter butzleri","","",""
"5KMF","D","Ion transport protein","Arcobacter butzleri","","",""
"5KMW","A","Beta-lactamase Toho-1","Escherichia coli","PF13354 [53-259]","Beta-lactamase2","Beta-lactamase enzyme family"
"5KOC","A","Pavine N-methyltransferase","Thalictrum flavum","PF02353 [79-311]","CMAS","Mycolic acid cyclopropane synthetase"
"5KOC","B","Pavine N-methyltransferase","Thalictrum flavum","","",""
"5KOX","A","Pentachlorophenol 4-monooxygenase","Nocardia farcinica","PF01494 [2-334]","FAD_binding_3","FAD binding domain"
"5KPC","A","Pavine N-methyltransferase","Thalictrum flavum","PF02353 [80-311]","CMAS","Mycolic acid cyclopropane synthetase"
"5KPC","B","Pavine N-methyltransferase","Thalictrum flavum","","",""
"5KPR","A","Pantothenate kinase 3","Homo sapiens","PF03630 [13-364]","Fumble","Fumble"
"5KQR","A","Methyltransferase","Zika virus","PF01728 [55-223]","FtsJ","FtsJ-like methyltransferase"
"5KQS","A","Genome polyprotein","Zika virus","PF01728 [55-223]","FtsJ","FtsJ-like methyltransferase"
"5KQX","A","Protease E35D-SQV","Human immunodeficiency virus 1","PF00077 [6-97]","RVP","Retroviral aspartyl protease"
"5KQX","B","Protease E35D-SQV","Human immunodeficiency virus 1","","",""
"5KQY","A","Protease E35D-DRV","Human immunodeficiency virus 1","PF00077 [6-97]","RVP","Retroviral aspartyl protease"
"5KQY","B","Protease E35D-DRV","Human immunodeficiency virus 1","","",""
"5KR0","A","Protease E35D-APV","Human immunodeficiency virus 1","PF00077 [6-97]","RVP","Retroviral aspartyl protease"
"5KR0","B","Protease E35D-APV","Human immunodeficiency virus 1","","",""
"5KR1","A","Protease PR5-DRV","Human immunodeficiency virus 1","PF00077 [6-97]","RVP","Retroviral aspartyl protease"
"5KR1","B","Protease PR5-DRV","Human immunodeficiency virus 1","","",""
"5KR2","A","Protease PR5-SQV","Human immunodeficiency virus 1","PF00077 [6-97]","RVP","Retroviral aspartyl protease"
"5KR2","B","Protease PR5-SQV","Human immunodeficiency virus 1","","",""
"5KR2","C","Protease PR5-SQV","Human immunodeficiency virus 1","","",""
"5KR2","D","Protease PR5-SQV","Human immunodeficiency virus 1","","",""
"5KSG","A","Catalase-peroxidase","Burkholderia pseudomallei","PF00141 [90-407], PF00141 [414-720]","peroxidase, peroxidase","Peroxidase, Peroxidase"
"5KSG","B","Catalase-peroxidase","Burkholderia pseudomallei","","",""
"5KSN","A","Catalase-peroxidase","Burkholderia pseudomallei","PF00141 [90-407], PF00141 [414-720]","peroxidase, peroxidase","Peroxidase, Peroxidase"
"5KSN","B","Catalase-peroxidase","Burkholderia pseudomallei","","",""
"5KT8","A","Catalase-peroxidase","Burkholderia pseudomallei","PF00141 [414-720], PF00141 [90-407]","peroxidase, peroxidase","Peroxidase, Peroxidase"
"5KT8","B","Catalase-peroxidase","Burkholderia pseudomallei","","",""
"5KU6","A","Carbonic anhydrase 4","Homo sapiens","PF00194 [4-258]","Carb_anhydrase","Eukaryotic-type carbonic anhydrase"
"5KU6","B","Carbonic anhydrase 4","Homo sapiens","","",""
"5KU6","C","Carbonic anhydrase 4","Homo sapiens","","",""
"5KU6","D","Carbonic anhydrase 4","Homo sapiens","","",""
"5KVA","A","caffeoyl-CoA O-methyltransferase","Sorghum bicolor","PF01596 [49-260]","Methyltransf_3","O-methyltransferase"
"5KVA","B","caffeoyl-CoA O-methyltransferase","Sorghum bicolor","","",""
"5KXI","A","Neuronal acetylcholine receptor subunit alpha-4","Homo sapiens","PF02931 [11-216], PF02932 [343-377], PF02932 [224-331]","Neur_chan_LBD, Neur_chan_memb, Neur_chan_memb","Neurotransmitter-gated ion-channel ligand binding domain, Neurotransmitter-gated ion-channel transmembrane region, Neurotransmitter-gated ion-channel transmembrane region"
"5KXI","B","Neuronal acetylcholine receptor subunit beta-2","Homo sapiens","PF02932 [216-323], PF02931 [4-209], PF02932 [339-369]","Neur_chan_memb, Neur_chan_LBD, Neur_chan_memb","Neurotransmitter-gated ion-channel transmembrane region, Neurotransmitter-gated ion-channel ligand binding domain, Neurotransmitter-gated ion-channel transmembrane region"
"5KXI","C","Neuronal acetylcholine receptor subunit beta-2","Homo sapiens","","",""
"5KXI","D","Neuronal acetylcholine receptor subunit alpha-4","Homo sapiens","","",""
"5KXI","E","Neuronal acetylcholine receptor subunit beta-2","Homo sapiens","","",""
"5L17","A","Neuraminidase","Influenza A virus","PF00064 [109-449]","Neur","Neuraminidase"
"5L1F","A","Glutamate receptor 2","Rattus norvegicus","PF01094 [40-367], PF00060 [523-803], PF10613 [393-508]","ANF_receptor, Lig_chan, Lig_chan-Glu_bd","Receptor family ligand binding region, Ligand-gated ion channel, Ligated ion channel L-glutamate- and glycine-binding site"
"5L1F","B","Glutamate receptor 2","Rattus norvegicus","","",""
"5L1F","C","Glutamate receptor 2","Rattus norvegicus","","",""
"5L1F","D","Glutamate receptor 2","Rattus norvegicus","","",""
"5L2I","A","Cyclin-dependent kinase 6","Homo sapiens","PF00069 [13-300]","Pkinase","Protein kinase domain"
"5L2T","A","Cyclin-dependent kinase 6","Homo sapiens","PF00069 [13-300]","Pkinase","Protein kinase domain"
"5L4E","A","Proton-gated ion channel","Gloeobacter","PF02931 [10-193]","Neur_chan_LBD","Neurotransmitter-gated ion-channel ligand binding domain"
"5L4E","B","Proton-gated ion channel","Gloeobacter","","",""
"5L4E","C","Proton-gated ion channel","Gloeobacter","","",""
"5L4E","D","Proton-gated ion channel","Gloeobacter","","",""
"5L4E","E","Proton-gated ion channel","Gloeobacter","","",""
"5L4I","A","Transthyretin","Homo sapiens","PF00576 [14-118]","Transthyretin","HIUase/Transthyretin family"
"5L4I","B","Transthyretin","Homo sapiens","","",""
"5L5F","A","Proteasome subunit alpha type-2","Saccharomyces cerevisiae","PF10584 [5-27], PF00227 [28-214]","Proteasome_A_N, Proteasome","Proteasome subunit A N-terminal signature, Proteasome subunit"
"5L5F","B","Proteasome subunit alpha type-3","Saccharomyces cerevisiae","PF10584 [5-26], PF00227 [29-215]","Proteasome_A_N, Proteasome","Proteasome subunit A N-terminal signature, Proteasome subunit"
"5L5F","C","Proteasome subunit alpha type-4","Saccharomyces cerevisiae","PF10584 [2-24], PF00227 [25-213]","Proteasome_A_N, Proteasome","Proteasome subunit A N-terminal signature, Proteasome subunit"
"5L5F","D","Proteasome subunit alpha type-5","Saccharomyces cerevisiae","PF10584 [1-22], PF00227 [23-212]","Proteasome_A_N, Proteasome","Proteasome subunit A N-terminal signature, Proteasome subunit"
"5L5F","E","Proteasome subunit alpha type-6","Saccharomyces cerevisiae","PF10584 [5-27], PF00227 [28-215]","Proteasome_A_N, Proteasome","Proteasome subunit A N-terminal signature, Proteasome subunit"
"5L5F","F","Probable proteasome subunit alpha type-7","Saccharomyces cerevisiae","PF10584 [4-26], PF00227 [27-214]","Proteasome_A_N, Proteasome","Proteasome subunit A N-terminal signature, Proteasome subunit"
"5L5F","G","Proteasome subunit alpha type-1","Saccharomyces cerevisiae","PF00227 [33-218], PF10584 [3-25]","Proteasome, Proteasome_A_N","Proteasome subunit, Proteasome subunit A N-terminal signature"
"5L5F","H","Proteasome subunit beta type-2","Saccharomyces cerevisiae","PF12465 [193-226], PF00227 [1-178]","Pr_beta_C, Proteasome","Proteasome beta subunits C terminal, Proteasome subunit"
"5L5F","I","Proteasome subunit beta type-3","Saccharomyces cerevisiae","PF00227 [7-189]","Proteasome","Proteasome subunit"
"5L5F","J","Proteasome subunit beta type-4","Saccharomyces cerevisiae","PF00227 [4-184]","Proteasome","Proteasome subunit"
"5L5F","K","Proteasome subunit beta type-8,Proteasome subunit beta type-5","Saccharomyces cerevisiae,Homo sapiens","PF00227 [1-179]","Proteasome","Proteasome subunit"
"5L5F","L","Proteasome subunit beta type-6,Proteasome subunit beta type-1,Proteasome subunit beta type-6,Proteasome subunit beta type-1,Proteasome subunit beta type-6","Saccharomyces cerevisiae,Homo sapiens","PF00227 [8-206]","Proteasome","Proteasome subunit"
"5L5F","M","Proteasome subunit beta type-7","Saccharomyces cerevisiae","PF00227 [6-200]","Proteasome","Proteasome subunit"
"5L5F","N","Proteasome subunit beta type-1","Saccharomyces cerevisiae","PF00227 [1-177]","Proteasome","Proteasome subunit"
"5L5F","O","Proteasome subunit alpha type-2","Saccharomyces cerevisiae","","",""
"5L5F","P","Proteasome subunit alpha type-3","Saccharomyces cerevisiae","","",""
"5L5F","Q","Proteasome subunit alpha type-4","Saccharomyces cerevisiae","","",""
"5L5F","R","Proteasome subunit alpha type-5","Saccharomyces cerevisiae","","",""
"5L5F","S","Proteasome subunit alpha type-6","Saccharomyces cerevisiae","","",""
"5L5F","T","Probable proteasome subunit alpha type-7","Saccharomyces cerevisiae","","",""
"5L5F","U","Proteasome subunit alpha type-1","Saccharomyces cerevisiae","","",""
"5L5F","V","Proteasome subunit beta type-2","Saccharomyces cerevisiae","","",""
"5L5F","W","Proteasome subunit beta type-3","Saccharomyces cerevisiae","","",""
"5L5F","X","Proteasome subunit beta type-4","Saccharomyces cerevisiae","","",""
"5L5F","Y","Proteasome subunit beta type-8,Proteasome subunit beta type-5","Saccharomyces cerevisiae,Homo sapiens","","",""
"5L5F","Z","Proteasome subunit beta type-6,Proteasome subunit beta type-1,Proteasome subunit beta type-6,Proteasome subunit beta type-1,Proteasome subunit beta type-6","Saccharomyces cerevisiae,Homo sapiens","","",""
"5L5F","a","Proteasome subunit beta type-7","Saccharomyces cerevisiae","PF10584 [5-27], PF00227 [28-214]","Proteasome_A_N, Proteasome","Proteasome subunit A N-terminal signature, Proteasome subunit"
"5L5F","b","Proteasome subunit beta type-1","Saccharomyces cerevisiae","PF10584 [5-26], PF00227 [29-215]","Proteasome_A_N, Proteasome","Proteasome subunit A N-terminal signature, Proteasome subunit"
"5L5Z","A","Proteasome subunit alpha type-2","Saccharomyces cerevisiae","PF10584 [5-27], PF00227 [28-214]","Proteasome_A_N, Proteasome","Proteasome subunit A N-terminal signature, Proteasome subunit"
"5L5Z","B","Proteasome subunit alpha type-3","Saccharomyces cerevisiae","PF10584 [5-26], PF00227 [29-215]","Proteasome_A_N, Proteasome","Proteasome subunit A N-terminal signature, Proteasome subunit"
"5L5Z","C","Proteasome subunit alpha type-4","Saccharomyces cerevisiae","PF10584 [2-24], PF00227 [25-213]","Proteasome_A_N, Proteasome","Proteasome subunit A N-terminal signature, Proteasome subunit"
"5L5Z","D","Proteasome subunit alpha type-5","Saccharomyces cerevisiae","PF10584 [1-22], PF00227 [23-212]","Proteasome_A_N, Proteasome","Proteasome subunit A N-terminal signature, Proteasome subunit"
